TransactionID,Amount,Promo code:,1st installment,2nd,3rd,Payment Date,Payment Date 2nd,Payment Date 3rd,CandID,ManegerID,CourseID,LocationID
TR811,200000,Tols2804,120000,80000,0,2024-04-30,NULL,NULL,DMCMC2200237,NULL,CP01,LC02
TR812,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200238,NULL,CP01,LC02
TR813,170000,Tols2804,170000,0,0,2024-05-02,NULL,NULL,DMCMC2200239,NULL,CP01,LC02
TR814,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200240,MG04,CP01,LC02
TR815,170000,Tols2804,170000,0,0,2024-05-07,NULL,NULL,DMCMC2200241,NULL,CP01,LC02
TR816,170000,Tols2804,170000,0,0,2024-05-08,NULL,NULL,DMCMC2200242,NULL,CP01,LC02
TR817,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200243,MG04,CP01,LC02
TR818,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200244,NULL,CP01,LC02
TR819,170000,Viv,70000,30000,0,2024-05-10,NULL,NULL,DMCMC2200245,NULL,CP01,LC02
TR82,45000,ExcelBoss,10000,35000,0,2021-05-06,NULL,NULL,DMCC23083,MG05,CP01,LC02
TR820,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200246,NULL,CP01,LC02
TR821,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200247,MG04,CP01,LC02
TR822,0,Kezi01,0,0,0,null,NULL,NULL,DMCMC2200248,MG04,CP01,LC02
TR823,170000,Tols2804,170000,0,0,2024-05-07,NULL,NULL,DMCMC2200249,NULL,CP01,LC02
TR824,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200250,NULL,CP01,LC02
TR825,200000,Deb0923,100000,100000,0,2024-05-03,NULL,NULL,DMCMC2200251,MG04,CP01,LC02
TR826,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200252,NULL,CP01,LC02
TR827,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200253,MG04,CP01,LC02
TR828,170000,Tols2804,170000,0,0,2024-05-07,NULL,NULL,DMCMC2200254,NULL,CP01,LC02
TR829,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200255,MG04,CP01,LC02
TR83,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23084,NULL,CP01,LC02
TR830,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200256,NULL,CP01,LC02
TR831,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200257,MG04,CP01,LC02
TR832,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200258,MG04,CP01,LC02
TR833,170000,Deb0923,170000,0,0,2024-05-22,NULL,NULL,DMCMC2200259,MG04,CP01,LC02
TR834,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200260,NULL,CP01,LC02
TR835,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200261,MG04,CP01,LC02
TR836,170000,Tols2804,50000,0,0,2024-06-25,NULL,NULL,DMCMC2200262,NULL,CP01,LC02
TR837,0,Emeka,0,0,0,null,NULL,NULL,DMCMC2200263,MG06,CP01,LC02
TR838,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200264,MG04,CP01,LC02
TR839,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200265,NULL,CP01,LC02
TR84,35000,ExcelBoss,35000,0,0,2021-05-11,NULL,NULL,DMCC23085,MG05,CP01,LC02
TR840,170000,Deb0923,170000,0,0,2024-05-30,NULL,NULL,DMCMC2200266,MG04,CP01,LC02
TR841,170000,Emeka,170000,0,0,2024-05-31,NULL,NULL,DMCMC2200267,MG06,CP01,LC02
TR842,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200268,MG04,CP01,LC02
TR843,170000,Deb0923,170000,0,0,2024-05-30,NULL,NULL,DMCMC2200269,MG04,CP01,LC02
TR844,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200270,NULL,CP01,LC02
TR845,170000,Tols2804,170000,0,0,2024-06-26,NULL,NULL,DMCMC2200271,NULL,CP01,LC02
TR846,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200272,NULL,CP01,LC02
TR847,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200273,NULL,CP01,LC02
TR848,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200274,NULL,CP01,LC02
TR849,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200275,MG04,CP01,LC02
TR85,45000,ExcelBoss,10000,35000,0,2021-05-07,NULL,NULL,DMCC23086,MG05,CP01,LC02
TR850,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200276,NULL,CP01,LC02
TR851,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200277,NULL,CP01,LC02
TR852,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200278,NULL,CP01,LC02
TR853,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200279,NULL,CP01,LC02
TR854,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200280,NULL,CP01,LC02
TR855,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200281,NULL,CP01,LC02
TR856,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200282,MG04,CP01,LC02
TR857,170000,Tols2804,170000,0,0,2024-06-06,NULL,NULL,DMCMC2200283,NULL,CP01,LC02
TR858,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200284,NULL,CP01,LC02
TR859,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ22001,MG01,CP01,LC01
TR86,35000,ExcelBoss,35000,0,0,2021-05-14,NULL,NULL,DMCC23087,MG05,CP01,LC02
TR860,98000,Kezi01,98000,0,0,2022-11-01,NULL,NULL,DMCABJ22002,MG01,CP01,LC01
TR861,100000,Kezi01,56000,44000,0,2022-11-01,NULL,NULL,DMCABJ22003,MG01,CP01,LC01
TR862,130000,Kezi01,50000,50000,30000,2023-08-19,NULL,NULL,DMCABJ22004,MG01,CP01,LC01
TR863,98000,Kezi01,56000,42000,0,2022-11-01,NULL,NULL,DMCABJ22005,MG01,CP01,LC01
TR864,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ22006,MG01,CP01,LC01
TR865,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ22007,MG01,CP01,LC01
TR866,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ22008,MG01,CP01,LC01
TR867,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ22009,MG01,CP01,LC01
TR868,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220010,MG01,CP01,LC01
TR869,128000,Kezi01,98000,30000,0,2022-11-12,NULL,NULL,DMCABJ220011,MG01,CP01,LC01
TR87,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23088,NULL,CP01,LC02
TR870,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220012,MG01,CP01,LC01
TR871,100000,Kezi01,60000,0,0,2022-11-12,NULL,NULL,DMCABJ220013,MG01,CP01,LC01
TR872,100000,Kezi01,50000,50000,0,2022-12-22,NULL,NULL,DMCABJ220014,MG01,CP01,LC01
TR873,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220015,MG01,CP01,LC01
TR874,130000,Kezi01,30000,50000,50000,2023-07-14,NULL,NULL,DMCABJ220016,MG01,CP01,LC01
TR875,100000,Kezi01,56000,44000,0,2023-04-06,NULL,NULL,DMCABJ220017,MG01,CP01,LC01
TR876,100000,Kezi01,50000,50000,0,2022-11-05,NULL,NULL,DMCABJ220018,MG01,CP01,LC01
TR877,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220019,MG01,CP01,LC01
TR878,100000,Kezi01,100000,0,0,2023-04-06,2023-06-04,NULL,DMCABJ220020,MG01,CP01,LC01
TR879,88000,Kezi01,88000,0,0,2023-11-12,NULL,NULL,DMCABJ220021,MG01,CP01,LC01
TR88,45000,ExcelBoss,10000,35000,0,2021-05-11,NULL,NULL,DMCC23089,MG05,CP01,LC02
TR880,90000,Kezi01,45000,45000,0,2023-11-13,NULL,NULL,DMCABJ220022,MG01,CP01,LC01
TR881,100000,Kezi01,100000,0,0,2023-11-18,NULL,NULL,DMCABJ220023,MG01,CP01,LC01
TR882,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220024,MG01,CP01,LC01
TR883,50000,Kezi01,50000,0,0,2022-11-21,NULL,NULL,DMCABJ220025,MG01,CP01,LC01
TR884,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220026,MG01,CP01,LC01
TR885,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220027,MG01,CP01,LC01
TR886,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220028,MG01,CP01,LC01
TR887,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220029,MG01,CP01,LC01
TR888,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220030,MG01,CP01,LC01
TR889,115000,Kezi01,57500,57500,0,2023-06-01,NULL,NULL,DMCABJ220031,MG01,CP01,LC01
TR89,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23090,NULL,CP01,LC02
TR890,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220032,MG01,CP01,LC01
TR891,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220033,NULL,CP01,LC01
TR892,115000,Kezi01,50000,65000,0,2023-06-10,NULL,NULL,DMCABJ220034,MG01,CP01,LC01
TR893,110000,Kezi01,110000,0,0,2023-05-13,NULL,NULL,DMCABJ220035,MG01,CP01,LC01
TR894,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220036,MG01,CP01,LC01
TR895,115000,Kezi01,60000,55000,0,2023-05-26,NULL,NULL,DMCABJ220037,MG01,CP01,LC01
TR896,115000,Kezi01,57500,57500,0,2023-07-06,NULL,NULL,DMCABJ220038,MG01,CP01,LC01
TR897,115000,Tolu,55000,60000,0,2023-06-09,NULL,NULL,DMCABJ220039,NULL,CP01,LC01
TR898,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220040,MG01,CP01,LC01
TR899,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220041,NULL,CP01,LC01
TR90,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23091,NULL,CP01,LC02
TR900,0,Fabian,0,0,0,null,NULL,NULL,DMCABJ220042,MG07,CP01,LC01
TR901,120000,Kezi01,120000,0,0,2023-08-01,NULL,NULL,DMCABJ220043,MG01,CP01,LC01
TR902,110000,Kezi01,50000,60000,0,2023-09-08,2023-12-09,NULL,DMCABJ220044,MG01,CP01,LC01
TR903,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220045,MG01,CP01,LC01
TR904,115000,Kezi01,57500,57500,0,2023-05-28,NULL,NULL,DMCABJ220046,MG01,CP01,LC01
TR905,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220047,MG01,CP01,LC01
TR906,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220048,MG07,CP01,LC01
TR907,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220049,NULL,CP01,LC01
TR908,120000,Kezi01,70000,50000,0,2023-09-09,2023-09-25,NULL,DMCABJ220050,MG01,CP01,LC01
TR909,115000,Tolu,57500,57500,0,2023-06-09,NULL,NULL,DMCABJ220051,NULL,CP01,LC01
TR91,35000,ExcelBoss,10000,25000,0,2022-05-09,NULL,NULL,DMCC23092,MG05,CP01,LC02
TR910,115000,Tolu,60000,55000,0,2023-06-26,NULL,NULL,DMCABJ220052,NULL,CP01,LC01
TR911,115000,Kezi01,60000,55000,0,2023-06-21,NULL,NULL,DMCABJ220053,MG01,CP01,LC01
TR912,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220054,MG01,CP01,LC01
TR913,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220055,MG01,CP01,LC01
TR914,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220056,MG01,CP01,LC01
TR915,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220057,MG01,CP01,LC01
TR916,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220058,MG01,CP01,LC01
TR917,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220059,MG01,CP01,LC01
TR918,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220060,NULL,CP01,LC01
TR919,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220061,NULL,CP01,LC01
TR92,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23093,NULL,CP01,LC02
TR920,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220062,MG01,CP01,LC01
TR921,70000,Vivian,70000,0,0,2023-07-03,NULL,NULL,DMCABJ220063,MG12,CP01,LC01
TR922,110000,Gracewealth,110000,0,0,2023-06-22,NULL,NULL,DMCABJ220064,NULL,CP01,LC01
TR923,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220065,NULL,CP01,LC01
TR924,0,Tolu,0,0,0,null,NULL,NULL,DMCABJ220066,NULL,CP01,LC01
TR925,75000,Kezi01,37500,37500,0,2023-06-27,NULL,NULL,DMCABJ220067,MG01,CP01,LC01
TR926,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220068,MG01,CP01,LC01
TR927,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220069,MG01,CP01,LC01
TR928,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220070,MG01,CP01,LC01
TR929,110000,Kezi01,80000,30000,0,2023-07-06,NULL,NULL,DMCABJ220071,MG01,CP01,LC01
TR93,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23094,NULL,CP01,LC02
TR930,110000,Sommie770,50000,60000,0,2023-07-06,NULL,NULL,DMCABJ220072,MG01,CP01,LC01
TR931,110000,Kezi01,110000,0,0,2023-07-18,NULL,NULL,DMCABJ220073,MG01,CP01,LC01
TR932,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220074,MG01,CP01,LC01
TR933,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220075,MG01,CP01,LC01
TR934,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220076,MG01,CP01,LC01
TR935,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220077,MG01,CP01,LC01
TR936,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220078,MG01,CP01,LC01
TR937,81000,Tolu,42000,39000,0,2023-07-30,NULL,NULL,DMCABJ220079,NULL,CP01,LC01
TR938,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220080,MG01,CP01,LC01
TR939,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220081,MG01,CP01,LC01
TR94,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23095,NULL,CP01,LC02
TR940,110000,Kezi01,110000,0,0,2023-07-29,NULL,NULL,DMCABJ220082,MG01,CP01,LC01
TR941,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220083,MG01,CP01,LC01
TR942,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220084,MG01,CP01,LC01
TR943,120000,Kezi01,72000,48000,0,2023-08-05,NULL,NULL,DMCABJ220085,MG01,CP01,LC01
TR944,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220086,MG01,CP01,LC01
TR945,110000,Kezi01,110000,0,0,2023-08-02,NULL,NULL,DMCABJ220087,MG01,CP01,LC01
TR946,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220088,MG01,CP01,LC01
TR947,110000,Kezi01,110000,0,0,2023-08-02,NULL,NULL,DMCABJ220089,MG01,CP01,LC01
TR948,110000,Kezi01,110000,0,0,2023-08-02,NULL,NULL,DMCABJ220090,MG01,CP01,LC01
TR949,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220091,MG01,CP01,LC01
TR95,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23096,NULL,CP01,LC02
TR950,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220092,MG01,CP01,LC01
TR951,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ220093,MG01,CP01,LC01
TR952,100000,Kezi01,100000,0,0,2023-08-05,NULL,NULL,DMCABJ220094,MG01,CP01,LC01
TR953,120000,Kezi01,72000,48000,0,2023-08-26,NULL,NULL,DMCABJ220095,MG01,CP01,LC01
TR954,81000,Kezi01,42000,39000,0,2023-09-08,NULL,NULL,DMCABJ220096,MG01,CP01,LC01
TR955,120000,Kezi01,60000,60000,0,2023-08-28,NULL,NULL,DMCABJ220097,MG01,CP01,LC01
TR956,75000,Kezi01,50000,25000,0,2023-09-06,NULL,NULL,DMCABJ220098,MG01,CP01,LC01
TR957,110000,Kezi01,110000,0,0,2023-10-16,NULL,NULL,DMCABJ220099,MG01,CP01,LC01
TR958,110000,Kezi01,110000,0,0,2023-08-05,NULL,NULL,DMCABJ2200100,MG01,CP01,LC01
TR959,120000,Gracewealth,60000,60000,0,2023-09-23,2023-09-23,NULL,DMCABJ2200101,MG01,CP01,LC01
TR96,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23097,NULL,CP01,LC02
TR960,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200102,MG01,CP01,LC01
TR961,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200103,MG01,CP01,LC01
TR962,120000,Kezi01,70000,0,0,2023-09-06,NULL,NULL,DMCABJ2200104,MG01,CP01,LC01
TR963,120000,Kezi01,72000,48000,0,2023-09-27,NULL,NULL,DMCABJ2200105,MG01,CP01,LC01
TR964,110000,Kezi01,110000,0,0,2023-09-06,NULL,NULL,DMCABJ2200106,MG01,CP01,LC01
TR965,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200107,MG01,CP01,LC01
TR966,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200108,MG01,CP01,LC01
TR967,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200109,MG01,CP01,LC01
TR968,120000,Kezi01,70000,50000,0,2023-09-09,NULL,NULL,DMCABJ2200110,MG01,CP01,LC01
TR969,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200111,MG01,CP01,LC01
TR97,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23098,NULL,CP01,LC02
TR970,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200112,MG01,CP01,LC01
TR971,75000,Solobucci,75000,0,0,2023-09-08,NULL,NULL,DMCABJ2200113,MG01,CP01,LC01
TR972,110000,Kezi01,110000,0,0,2023-09-09,NULL,NULL,DMCABJ2200114,MG01,CP01,LC01
TR973,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200115,MG01,CP01,LC01
TR974,81000,winniejoy,42000,39000,0,2023-10-05,NULL,NULL,DMCABJ2200116,MG01,CP01,LC01
TR975,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200117,MG01,CP01,LC01
TR976,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200118,MG01,CP01,LC01
TR977,110000,Kezi01,60000,50000,0,2023-09-23,NULL,NULL,DMCABJ2200119,MG01,CP01,LC01
TR978,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200120,MG01,CP01,LC01
TR979,120000,Kezi01,72000,48000,0,2023-09-28,NULL,NULL,DMCABJ2200121,MG01,CP01,LC01
TR98,45000,ExcelBoss,45000,0,0,2022-06-15,NULL,NULL,DMCC23099,MG05,CP01,LC02
TR980,110000,Kezi01,110000,0,0,2023-09-28,NULL,NULL,DMCABJ2200122,MG01,CP01,LC01
TR981,110000,Kezi01,110000,0,0,2023-10-05,NULL,NULL,DMCABJ2200123,MG01,CP01,LC01
TR982,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200124,MG01,CP01,LC01
TR983,120000,Kezi01,75000,45000,0,2023-10-27,NULL,NULL,DMCABJ2200125,MG01,CP01,LC01
TR984,120000,Kezi01,72000,48000,0,2023-10-02,NULL,NULL,DMCABJ2200126,MG01,CP01,LC01
TR985,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200127,MG01,CP01,LC01
TR986,120000,Kezi01,72000,48000,0,2023-10-04,NULL,NULL,DMCABJ2200128,MG01,CP01,LC01
TR987,75000,Kezi01,75000,0,0,2023-12-01,NULL,NULL,DMCABJ2200129,MG01,CP01,LC01
TR988,110000,Kezi01,110000,0,0,2023-10-07,NULL,NULL,DMCABJ2200130,MG01,CP01,LC01
TR989,110000,Kezi01,110000,0,0,2023-10-02,NULL,NULL,DMCABJ2200131,MG01,CP01,LC01
TR99,51000,Didi,16000,35000,0,2022-06-01,NULL,NULL,DMCC230100,MG05,CP01,LC02
TR990,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200132,MG01,CP01,LC01
TR991,110000,Kezi01,110000,0,0,2023-10-05,NULL,NULL,DMCABJ2200133,MG01,CP01,LC01
TR992,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200134,MG01,CP01,LC01
TR993,75000,Kezi01,70000,0,0,2023-10-03,NULL,NULL,DMCABJ2200135,MG01,CP01,LC01
TR994,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200136,MG01,CP01,LC01
TR995,130000,Kezi01,78000,52000,0,2023-10-07,NULL,NULL,DMCABJ2200137,MG01,CP01,LC01
TR996,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200138,MG01,CP01,LC01
TR997,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200139,MG01,CP01,LC01
TR998,0,Kezi01,0,0,0,null,NULL,NULL,DMCABJ2200140,MG01,CP01,LC01
TR999,110000,Kezi01,110000,0,0,2023-11-04,NULL,NULL,DMCABJ2200141,MG01,CP01,LC01
