CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
CBSECLG220087,10/19/2024,Committed to Pay,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220088,10/22/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220089,5/22/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
ABJSA23001,10/28/2023,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA23002,10/28/2023,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA23003,10/29/2023,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA23004,10/29/2023,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA23005,11/2/2023,Committed to Pay,,NULL,null,Physical,MG01,CP04,LC01
ABJSA23006,11/8/2023,Closed Lost,,NULL,null,Physical,MG01,CP04,LC01
ABJSA23007,11/24/2023,Nurturing,,NULL,null,Physical,MG01,CP04,LC01
ABJSA23008,12/4/2023,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA23009,12/4/2023,Nurturing,,NULL,null,Physical,MG01,CP04,LC01
ABJSA230010,1/1/2024,Nurturing,,NULL,null,Physical,MG01,CP04,LC01
ABJSA230011,1/2/2024,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA230012,1/5/2024,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA230013,1/6/2024,Nurturing,,NULL,null,Physical,MG01,CP04,LC01
ABJSA230014,1/12/2024,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA230015,1/17/2024,Committed to Pay,,NULL,null,Physical,MG10,CP04,LC01
ABJSA230016,2/17/2024,Nurturing,,NULL,null,Physical,MG01,CP04,LC01
ABJSA230017,2/25/2024,Nurturing,,NULL,null,Physical,MG10,CP04,LC01
ABJSA230018,5/24/2024,Nurturing,,NULL,null,Physical,NULL,CP04,LC01
