Product_ID,Item Purchased,Category,Size,Color,Season,Previous Purchases,Frequency of Purchases
PR3453,Jacket,Outerwear,M,Indigo,Spring,3,Fortnightly
PR3454,Shirt,Clothing,L,Pink,Winter,48,Bi-Weekly
PR3455,Handbag,Accessories,S,Lavender,Fall,15,Bi-Weekly
PR3456,T-shirt,Clothing,M,Orange,Fall,13,Annually
PR3457,Hoodie,Clothing,M,Red,Fall,21,Monthly
PR3458,Jewelry,Accessories,M,Gray,Summer,29,Fortnightly
PR3459,Jewelry,Accessories,L,Violet,Spring,24,Quarterly
PR3460,Hoodie,Clothing,L,Green,Fall,21,Annually
PR3461,Scarf,Accessories,M,Gold,Spring,5,Bi-Weekly
PR3462,Shoes,Footwear,S,Maroon,Spring,47,Quarterly
PR3463,Jeans,Clothing,L,Olive,Spring,34,Every 3 Months
PR3464,Jewelry,Accessories,M,Yellow,Fall,45,Fortnightly
PR3465,Coat,Outerwear,S,Peach,Winter,12,Annually
PR3466,Backpack,Accessories,M,Gold,Spring,31,Weekly
PR3467,Socks,Clothing,S,Purple,Summer,43,Annually
PR3468,Scarf,Accessories,M,Charcoal,Fall,5,Annually
PR3469,Sunglasses,Accessories,S,Indigo,Winter,36,Quarterly
PR3470,Socks,Clothing,L,Magenta,Fall,12,Annually
PR3471,Coat,Outerwear,S,Olive,Summer,31,Bi-Weekly
PR3472,Sandals,Footwear,S,Blue,Spring,31,Bi-Weekly
PR3473,Blouse,Clothing,S,White,Summer,15,Weekly
PR3474,Dress,Clothing,M,Cyan,Spring,11,Weekly
PR3475,Pants,Clothing,M,Cyan,Winter,18,Monthly
PR3476,Sneakers,Footwear,M,Orange,Spring,9,Quarterly
PR3477,Boots,Footwear,XL,Orange,Summer,11,Weekly
PR3478,Handbag,Accessories,S,Teal,Spring,38,Bi-Weekly
PR3479,Handbag,Accessories,M,Magenta,Fall,42,Quarterly
PR3480,Sweater,Clothing,S,Orange,Summer,41,Monthly
PR3481,Sandals,Footwear,L,Peach,Winter,45,Monthly
PR3482,Socks,Clothing,S,Maroon,Summer,41,Bi-Weekly
PR3483,Gloves,Accessories,M,Gold,Winter,35,Weekly
PR3484,Hoodie,Clothing,L,White,Winter,21,Every 3 Months
PR3485,Dress,Clothing,L,Gray,Fall,13,Bi-Weekly
PR3486,Shirt,Clothing,XL,Brown,Winter,23,Fortnightly
PR3487,Shorts,Clothing,L,Charcoal,Winter,6,Weekly
PR3488,Sandals,Footwear,L,Beige,Fall,39,Annually
PR3489,Sweater,Clothing,XL,Teal,Spring,7,Quarterly
PR3490,Dress,Clothing,L,Black,Summer,32,Every 3 Months
PR3491,Boots,Footwear,M,Violet,Spring,43,Quarterly
PR3492,Pants,Clothing,M,Orange,Winter,15,Monthly
PR3493,Gloves,Accessories,M,Turquoise,Fall,48,Annually
PR3494,Pants,Clothing,XL,Black,Winter,35,Weekly
PR3495,Scarf,Accessories,M,Silver,Winter,41,Quarterly
PR3496,Shorts,Clothing,XL,Gray,Spring,14,Weekly
PR3497,Shoes,Footwear,M,Pink,Summer,22,Monthly
PR3498,Handbag,Accessories,M,Red,Spring,16,Every 3 Months
PR3499,Sandals,Footwear,M,Lavender,Summer,2,Bi-Weekly
PR3500,Socks,Clothing,L,Indigo,Fall,13,Every 3 Months
PR3501,Shirt,Clothing,S,Silver,Fall,38,Fortnightly
PR3502,Shoes,Footwear,M,Silver,Fall,43,Weekly
PR3503,Backpack,Accessories,M,Green,Fall,26,Quarterly
PR3504,Shirt,Clothing,M,Pink,Spring,39,Weekly
PR3505,Handbag,Accessories,S,Violet,Fall,50,Monthly
PR3506,Jewelry,Accessories,L,Red,Winter,40,Every 3 Months
PR3507,Shirt,Clothing,L,Olive,Winter,12,Fortnightly
PR3508,Handbag,Accessories,S,Purple,Spring,33,Every 3 Months
PR3509,Pants,Clothing,M,Gray,Fall,49,Weekly
PR3510,T-shirt,Clothing,L,Brown,Winter,43,Bi-Weekly
PR3511,Sneakers,Footwear,S,Orange,Fall,14,Monthly
PR3512,Jewelry,Accessories,M,Blue,Summer,21,Every 3 Months
PR3513,Shirt,Clothing,M,White,Fall,31,Quarterly
PR3514,Blouse,Clothing,XL,Charcoal,Spring,29,Fortnightly
PR3515,Sneakers,Footwear,XL,Gray,Winter,32,Monthly
PR3516,Dress,Clothing,XL,Charcoal,Winter,16,Bi-Weekly
PR3517,Boots,Footwear,S,White,Summer,38,Bi-Weekly
PR3518,Skirt,Clothing,M,Orange,Winter,34,Every 3 Months
PR3519,Shirt,Clothing,M,Black,Spring,30,Quarterly
PR3520,Shorts,Clothing,M,White,Winter,14,Fortnightly
PR3521,Hat,Accessories,S,Brown,Spring,33,Monthly
PR3522,Shoes,Footwear,M,Pink,Winter,35,Weekly
PR3523,Pants,Clothing,M,Yellow,Spring,13,Quarterly
PR3524,Backpack,Accessories,M,Cyan,Summer,30,Fortnightly
PR3525,Pants,Clothing,L,Silver,Summer,30,Monthly
PR3526,Sunglasses,Accessories,L,Olive,Winter,47,Annually
PR3527,Sweater,Clothing,M,Olive,Spring,1,Every 3 Months
PR3528,Blouse,Clothing,S,Charcoal,Spring,1,Weekly
PR3529,Scarf,Accessories,L,Gray,Summer,33,Annually
PR3530,T-shirt,Clothing,S,Maroon,Winter,43,Weekly
PR3531,Sunglasses,Accessories,L,Black,Spring,37,Weekly
PR3532,Shoes,Footwear,XL,Violet,Winter,23,Quarterly
PR3533,Pants,Clothing,L,Indigo,Fall,12,Annually
PR3534,Sneakers,Footwear,L,Yellow,Fall,30,Fortnightly
PR3535,Shoes,Footwear,M,Gray,Fall,7,Weekly
PR3536,Shorts,Clothing,M,Red,Summer,20,Monthly
PR3537,Handbag,Accessories,L,Peach,Spring,10,Monthly
PR3538,Handbag,Accessories,M,Gray,Spring,40,Every 3 Months
PR3539,Shoes,Footwear,S,White,Spring,21,Monthly
PR3540,Jewelry,Accessories,S,Green,Spring,17,Bi-Weekly
PR3541,Shorts,Clothing,M,Magenta,Spring,5,Weekly
PR3542,Blouse,Clothing,M,Olive,Winter,22,Annually
PR3543,Coat,Outerwear,S,Olive,Spring,5,Weekly
PR3544,Hat,Accessories,M,Blue,Winter,18,Every 3 Months
PR3545,Socks,Clothing,XL,Charcoal,Fall,42,Every 3 Months
PR3546,Sandals,Footwear,M,Yellow,Spring,22,Annually
PR3547,Scarf,Accessories,M,Violet,Summer,37,Bi-Weekly
PR3548,Scarf,Accessories,L,Magenta,Summer,23,Annually
PR3549,Blouse,Clothing,M,Red,Fall,47,Fortnightly
PR3550,T-shirt,Clothing,M,Cyan,Summer,11,Fortnightly
PR3551,Shoes,Footwear,S,Orange,Winter,32,Weekly
PR3552,Gloves,Accessories,L,Black,Spring,20,Weekly
PR3553,Sunglasses,Accessories,M,Blue,Winter,3,Quarterly
PR3554,Shoes,Footwear,M,Charcoal,Spring,32,Weekly
PR3555,Dress,Clothing,M,Indigo,Spring,5,Fortnightly
PR3556,Blouse,Clothing,L,Silver,Spring,45,Quarterly
PR3557,Sweater,Clothing,M,Brown,Fall,43,Bi-Weekly
PR3558,Jacket,Outerwear,M,Peach,Summer,1,Every 3 Months
PR3559,Backpack,Accessories,L,Magenta,Summer,9,Quarterly
PR3560,Shorts,Clothing,M,Beige,Fall,13,Every 3 Months
PR3561,Socks,Clothing,XL,Violet,Fall,5,Annually
PR3562,Sneakers,Footwear,L,Black,Spring,39,Fortnightly
PR3563,Sneakers,Footwear,M,Cyan,Winter,7,Weekly
PR3564,Blouse,Clothing,M,Green,Summer,8,Every 3 Months
PR3565,Gloves,Accessories,S,Brown,Summer,40,Annually
PR3566,Handbag,Accessories,S,Gray,Spring,35,Monthly
PR3567,Jeans,Clothing,S,Orange,Spring,14,Monthly
PR3568,Scarf,Accessories,S,Silver,Summer,26,Monthly
PR3569,Sandals,Footwear,M,Purple,Spring,14,Quarterly
PR3570,Sandals,Footwear,M,Olive,Fall,9,Fortnightly
PR3571,Dress,Clothing,XL,Teal,Winter,32,Annually
PR3572,Skirt,Clothing,M,White,Summer,15,Every 3 Months
PR3573,Shorts,Clothing,M,Black,Spring,25,Monthly
PR3574,Jeans,Clothing,L,Maroon,Fall,27,Monthly
PR3575,Socks,Clothing,M,Cyan,Fall,39,Quarterly
PR3576,Coat,Outerwear,M,Violet,Fall,49,Bi-Weekly
PR3577,Boots,Footwear,L,Yellow,Spring,12,Bi-Weekly
PR3578,Belt,Accessories,S,Yellow,Winter,13,Weekly
PR3579,Shoes,Footwear,L,Olive,Winter,22,Quarterly
PR3580,Scarf,Accessories,L,Olive,Fall,19,Every 3 Months
PR3581,Blouse,Clothing,M,Magenta,Summer,3,Bi-Weekly
PR3582,Dress,Clothing,M,Orange,Fall,50,Weekly
PR3583,Shorts,Clothing,S,Beige,Summer,15,Annually
PR3584,Blouse,Clothing,L,Brown,Summer,44,Every 3 Months
PR3585,Sneakers,Footwear,L,Indigo,Fall,48,Monthly
PR3586,Gloves,Accessories,XL,Gray,Winter,4,Bi-Weekly
PR3587,Hoodie,Clothing,M,Yellow,Winter,12,Bi-Weekly
PR3588,Sweater,Clothing,S,Violet,Summer,33,Annually
PR3589,Sunglasses,Accessories,M,Magenta,Spring,40,Annually
PR3590,Belt,Accessories,M,Blue,Spring,38,Every 3 Months
PR3591,Dress,Clothing,M,Gray,Fall,19,Every 3 Months
PR3592,Jacket,Outerwear,M,Gold,Winter,38,Quarterly
PR3593,Boots,Footwear,L,Lavender,Spring,18,Fortnightly
PR3594,Sandals,Footwear,M,Black,Spring,24,Monthly
PR3595,Scarf,Accessories,L,Charcoal,Summer,29,Quarterly
PR3596,Blouse,Clothing,M,Violet,Spring,14,Annually
PR3597,Hoodie,Clothing,M,Charcoal,Spring,44,Fortnightly
PR3598,Sunglasses,Accessories,M,Maroon,Summer,18,Quarterly
PR3599,Hoodie,Clothing,XL,Purple,Spring,19,Bi-Weekly
PR3600,Scarf,Accessories,S,Peach,Spring,4,Weekly
PR3601,Dress,Clothing,XL,Olive,Spring,25,Bi-Weekly
PR3602,T-shirt,Clothing,M,Indigo,Summer,3,Monthly
PR3603,Skirt,Clothing,S,Magenta,Summer,40,Quarterly
PR3604,Jeans,Clothing,M,Gold,Spring,5,Weekly
PR3605,Hoodie,Clothing,M,Orange,Fall,17,Annually
PR3606,Jeans,Clothing,M,Gold,Fall,36,Every 3 Months
PR3607,Sandals,Footwear,XL,Purple,Fall,41,Annually
PR3608,Hat,Accessories,L,Charcoal,Fall,20,Bi-Weekly
PR3609,Gloves,Accessories,M,Cyan,Fall,2,Every 3 Months
PR3610,Socks,Clothing,M,Cyan,Summer,31,Monthly
PR3611,Jacket,Outerwear,XL,Green,Fall,23,Fortnightly
PR3612,T-shirt,Clothing,M,Silver,Spring,30,Annually
PR3613,Sandals,Footwear,M,Teal,Summer,26,Every 3 Months
PR3614,Hat,Accessories,M,Magenta,Fall,40,Annually
PR3615,Gloves,Accessories,L,Maroon,Spring,19,Annually
PR3616,Dress,Clothing,M,Gold,Winter,4,Monthly
PR3617,Hoodie,Clothing,L,Purple,Winter,33,Fortnightly
PR3618,Belt,Accessories,M,Lavender,Fall,29,Monthly
PR3619,Gloves,Accessories,M,Maroon,Fall,47,Bi-Weekly
PR3620,Scarf,Accessories,S,Magenta,Winter,50,Weekly
PR3621,Sandals,Footwear,M,Turquoise,Summer,28,Fortnightly
PR3622,Sneakers,Footwear,XL,Silver,Summer,5,Fortnightly
PR3623,Dress,Clothing,M,Purple,Fall,12,Annually
PR3624,Jewelry,Accessories,M,Violet,Winter,4,Weekly
PR3625,Hat,Accessories,XL,Peach,Fall,22,Bi-Weekly
PR3626,Scarf,Accessories,L,Green,Winter,32,Weekly
PR3627,Blouse,Clothing,L,Teal,Fall,32,Quarterly
PR3628,Belt,Accessories,M,Silver,Winter,48,Every 3 Months
PR3629,Blouse,Clothing,L,Purple,Summer,35,Monthly
PR3630,T-shirt,Clothing,L,Lavender,Summer,44,Fortnightly
PR3631,Hat,Accessories,M,Lavender,Winter,29,Weekly
PR3632,Hat,Accessories,M,Peach,Fall,26,Monthly
PR3633,Sneakers,Footwear,L,Green,Spring,3,Quarterly
PR3634,Gloves,Accessories,M,Orange,Spring,1,Bi-Weekly
PR3635,Socks,Clothing,M,Pink,Winter,17,Annually
PR3636,Sandals,Footwear,L,Cyan,Fall,17,Fortnightly
PR3637,Sandals,Footwear,L,Lavender,Summer,36,Weekly
PR3638,Boots,Footwear,L,Yellow,Winter,32,Fortnightly
PR3639,Backpack,Accessories,M,Olive,Spring,50,Bi-Weekly
PR3640,Coat,Outerwear,M,Brown,Summer,39,Annually
PR3641,Sunglasses,Accessories,L,Pink,Spring,17,Monthly
PR3642,Jacket,Outerwear,M,Cyan,Fall,39,Every 3 Months
PR3643,Dress,Clothing,L,Maroon,Summer,5,Annually
PR3644,Scarf,Accessories,XL,Magenta,Fall,47,Annually
PR3645,Blouse,Clothing,M,Violet,Winter,18,Weekly
PR3646,Backpack,Accessories,L,Silver,Summer,31,Every 3 Months
PR3647,Jewelry,Accessories,M,Maroon,Spring,39,Fortnightly
PR3648,Shorts,Clothing,M,Gray,Winter,12,Weekly
PR3649,Skirt,Clothing,M,White,Winter,45,Bi-Weekly
PR3650,Skirt,Clothing,M,Brown,Fall,33,Fortnightly
PR3651,Jeans,Clothing,M,Silver,Summer,3,Annually
PR3652,Handbag,Accessories,M,Yellow,Spring,5,Every 3 Months
PR3653,Handbag,Accessories,S,Magenta,Fall,23,Monthly
PR3654,Coat,Outerwear,M,Blue,Spring,39,Fortnightly
PR3655,Jewelry,Accessories,M,Green,Winter,10,Annually
PR3656,Sweater,Clothing,M,Yellow,Fall,4,Bi-Weekly
PR3657,Jacket,Outerwear,XL,Cyan,Spring,18,Monthly
PR3658,Shoes,Footwear,L,Gold,Winter,1,Every 3 Months
PR3659,T-shirt,Clothing,M,Magenta,Fall,18,Fortnightly
PR3660,Sandals,Footwear,S,Gray,Fall,46,Annually
PR3661,Shoes,Footwear,L,Indigo,Winter,13,Fortnightly
PR3662,Sandals,Footwear,S,White,Winter,5,Fortnightly
PR3663,Shorts,Clothing,M,Indigo,Spring,11,Weekly
PR3664,Backpack,Accessories,M,Green,Summer,49,Weekly
PR3665,Jacket,Outerwear,M,Turquoise,Fall,1,Fortnightly
PR3666,Socks,Clothing,M,Peach,Fall,11,Quarterly
PR3667,Jewelry,Accessories,M,Olive,Winter,47,Every 3 Months
PR3668,Pants,Clothing,L,Cyan,Fall,20,Monthly
PR3669,Blouse,Clothing,XL,Magenta,Summer,18,Annually
PR3670,Socks,Clothing,S,Silver,Fall,43,Quarterly
PR3671,Shoes,Footwear,S,White,Winter,4,Every 3 Months
PR3672,Handbag,Accessories,L,Pink,Summer,20,Quarterly
PR3673,Sandals,Footwear,S,Pink,Fall,7,Monthly
PR3674,Socks,Clothing,M,Pink,Summer,31,Fortnightly
PR3675,Handbag,Accessories,M,Blue,Winter,41,Fortnightly
PR3676,Hat,Accessories,M,White,Winter,3,Monthly
PR3677,Jewelry,Accessories,S,Teal,Spring,16,Monthly
PR3678,Backpack,Accessories,M,Gray,Fall,43,Annually
PR3679,Shirt,Clothing,S,Beige,Fall,29,Fortnightly
PR3680,Coat,Outerwear,M,Violet,Summer,5,Bi-Weekly
PR3681,Sunglasses,Accessories,S,Blue,Winter,30,Quarterly
PR3682,Gloves,Accessories,XL,Magenta,Fall,33,Monthly
PR3683,Shirt,Clothing,M,Maroon,Fall,46,Bi-Weekly
PR3684,Socks,Clothing,M,Purple,Winter,17,Fortnightly
PR3685,Skirt,Clothing,L,Charcoal,Spring,47,Bi-Weekly
PR3686,Shorts,Clothing,L,Red,Summer,17,Bi-Weekly
PR3687,Sandals,Footwear,M,Charcoal,Spring,17,Bi-Weekly
PR3688,Shirt,Clothing,L,Lavender,Summer,28,Every 3 Months
PR3689,Sunglasses,Accessories,L,White,Spring,8,Monthly
PR3690,Jewelry,Accessories,L,Red,Fall,8,Quarterly
PR3691,Blouse,Clothing,S,Violet,Fall,4,Bi-Weekly
PR3692,Sandals,Footwear,XL,Orange,Summer,24,Weekly
PR3693,Coat,Outerwear,L,Turquoise,Spring,29,Fortnightly
PR3694,Blouse,Clothing,M,Violet,Summer,10,Weekly
PR3695,Sweater,Clothing,M,Blue,Winter,11,Bi-Weekly
PR3696,Skirt,Clothing,M,White,Fall,18,Fortnightly
PR3697,Blouse,Clothing,L,Turquoise,Fall,26,Annually
PR3698,Hoodie,Clothing,L,Pink,Winter,39,Weekly
PR3699,Skirt,Clothing,XL,Maroon,Spring,4,Annually
PR3700,Backpack,Accessories,M,Olive,Fall,24,Weekly
PR3701,Handbag,Accessories,XL,Charcoal,Summer,2,Every 3 Months
PR3702,Sandals,Footwear,M,Charcoal,Spring,36,Annually
PR3703,Shoes,Footwear,M,Indigo,Spring,36,Weekly
PR3704,Sandals,Footwear,S,Teal,Fall,23,Every 3 Months
PR3705,Sunglasses,Accessories,L,Black,Winter,36,Quarterly
PR3706,Skirt,Clothing,L,Teal,Summer,2,Annually
PR3707,Sandals,Footwear,M,Green,Spring,17,Bi-Weekly
PR3708,Gloves,Accessories,M,Gold,Fall,19,Weekly
PR3709,Hoodie,Clothing,M,Red,Fall,41,Monthly
PR3710,Socks,Clothing,M,Silver,Fall,27,Quarterly
PR3711,Jewelry,Accessories,M,Yellow,Summer,32,Fortnightly
PR3712,Hat,Accessories,XL,Peach,Fall,33,Annually
PR3713,Blouse,Clothing,M,Turquoise,Spring,24,Quarterly
PR3714,Shoes,Footwear,M,Peach,Spring,31,Every 3 Months
PR3715,Hat,Accessories,S,Peach,Winter,35,Weekly
PR3716,Sunglasses,Accessories,S,Orange,Fall,2,Monthly
PR3717,Shirt,Clothing,M,Charcoal,Fall,42,Every 3 Months
PR3718,T-shirt,Clothing,XL,White,Summer,47,Every 3 Months
PR3719,Pants,Clothing,L,Turquoise,Fall,44,Bi-Weekly
PR3720,Pants,Clothing,M,Red,Summer,8,Every 3 Months
PR3721,Hat,Accessories,M,Peach,Fall,13,Quarterly
PR3722,Coat,Outerwear,L,Pink,Fall,10,Annually
PR3723,Jacket,Outerwear,XL,Yellow,Fall,1,Fortnightly
PR3724,Sandals,Footwear,M,Beige,Spring,1,Monthly
PR3725,Gloves,Accessories,L,Green,Winter,18,Annually
PR3726,Dress,Clothing,S,Turquoise,Winter,2,Annually
PR3727,Belt,Accessories,XL,Orange,Fall,36,Every 3 Months
PR3728,Socks,Clothing,M,Gold,Summer,17,Bi-Weekly
PR3729,Jacket,Outerwear,L,Red,Winter,1,Annually
PR3730,Boots,Footwear,M,Teal,Spring,50,Quarterly
PR3731,Shirt,Clothing,M,Teal,Summer,3,Bi-Weekly
PR3732,Hat,Accessories,M,Lavender,Spring,45,Quarterly
PR3733,Shoes,Footwear,L,Pink,Spring,28,Annually
PR3734,Socks,Clothing,M,Maroon,Fall,6,Every 3 Months
PR3735,Hoodie,Clothing,M,Beige,Spring,33,Every 3 Months
PR3736,Sandals,Footwear,L,Orange,Spring,29,Annually
PR3737,Jeans,Clothing,M,Red,Spring,2,Every 3 Months
PR3738,Jewelry,Accessories,S,Maroon,Winter,43,Bi-Weekly
PR3739,Shorts,Clothing,M,Brown,Spring,48,Fortnightly
PR3740,Sunglasses,Accessories,M,Olive,Fall,43,Weekly
PR3741,Pants,Clothing,M,Silver,Summer,26,Bi-Weekly
PR3742,Shirt,Clothing,M,Purple,Spring,26,Bi-Weekly
PR3743,Shirt,Clothing,M,Gray,Fall,50,Bi-Weekly
PR3744,Pants,Clothing,L,Cyan,Fall,36,Quarterly
PR3745,Hoodie,Clothing,M,Gray,Summer,26,Fortnightly
PR3746,Socks,Clothing,L,Gold,Spring,2,Monthly
PR3747,Coat,Outerwear,XL,Cyan,Summer,49,Monthly
PR3748,Sweater,Clothing,L,Olive,Spring,32,Bi-Weekly
PR3749,Backpack,Accessories,M,Violet,Fall,3,Annually
PR3750,Blouse,Clothing,L,Yellow,Winter,38,Every 3 Months
PR3751,Hoodie,Clothing,M,Gold,Fall,5,Monthly
PR3752,Jewelry,Accessories,S,Silver,Fall,8,Every 3 Months
PR3753,Coat,Outerwear,L,Pink,Winter,43,Weekly
PR3754,Sunglasses,Accessories,S,Turquoise,Winter,22,Fortnightly
PR3755,Shoes,Footwear,M,Turquoise,Summer,10,Every 3 Months
PR3756,Skirt,Clothing,M,Peach,Fall,26,Monthly
PR3757,Skirt,Clothing,L,Teal,Spring,42,Bi-Weekly
PR3758,Skirt,Clothing,L,Red,Fall,33,Weekly
PR3759,Sandals,Footwear,S,Black,Spring,23,Quarterly
PR3760,Sneakers,Footwear,M,Pink,Spring,30,Quarterly
PR3761,Socks,Clothing,M,Peach,Fall,36,Weekly
PR3762,Backpack,Accessories,M,Green,Summer,3,Every 3 Months
PR3763,Shorts,Clothing,L,Green,Fall,13,Annually
PR3764,Shirt,Clothing,XL,Red,Winter,38,Every 3 Months
PR3765,Socks,Clothing,M,Maroon,Fall,19,Monthly
PR3766,Jewelry,Accessories,M,Green,Summer,14,Bi-Weekly
PR3767,Handbag,Accessories,M,Black,Fall,43,Annually
PR3768,Shorts,Clothing,XL,Black,Summer,10,Fortnightly
PR3769,Sweater,Clothing,M,Yellow,Winter,34,Quarterly
PR3770,Gloves,Accessories,L,Green,Summer,31,Annually
PR3771,Pants,Clothing,L,Black,Summer,34,Weekly
PR3772,T-shirt,Clothing,M,Red,Winter,28,Bi-Weekly
PR3773,Pants,Clothing,L,Yellow,Fall,35,Annually
PR3774,Sweater,Clothing,M,Violet,Summer,41,Quarterly
PR3775,Gloves,Accessories,S,Cyan,Winter,48,Fortnightly
PR3776,Belt,Accessories,S,Pink,Spring,45,Quarterly
PR3777,Sneakers,Footwear,L,Olive,Spring,10,Fortnightly
PR3778,Shorts,Clothing,M,Maroon,Fall,9,Weekly
PR3779,Sneakers,Footwear,M,Cyan,Fall,30,Annually
PR3780,Jeans,Clothing,XL,Lavender,Spring,45,Annually
PR3781,Sneakers,Footwear,L,Yellow,Fall,41,Quarterly
PR3782,Boots,Footwear,M,Pink,Winter,40,Fortnightly
PR3783,Jacket,Outerwear,L,Orange,Spring,42,Fortnightly
PR3784,Gloves,Accessories,XL,Orange,Summer,17,Fortnightly
PR3785,Socks,Clothing,M,Violet,Winter,4,Annually
PR3786,Jeans,Clothing,L,Lavender,Winter,6,Monthly
PR3787,Boots,Footwear,L,Yellow,Fall,22,Weekly
PR3788,Blouse,Clothing,M,Pink,Fall,46,Every 3 Months
PR3789,Hat,Accessories,XL,Teal,Spring,27,Monthly
PR3790,Shirt,Clothing,M,Magenta,Summer,18,Every 3 Months
PR3791,Handbag,Accessories,XL,Beige,Summer,31,Weekly
PR3792,Sunglasses,Accessories,M,Gray,Spring,1,Weekly
PR3793,Scarf,Accessories,S,Turquoise,Summer,2,Fortnightly
PR3794,Sunglasses,Accessories,M,Pink,Fall,46,Annually
PR3795,Scarf,Accessories,M,Violet,Summer,27,Weekly
PR3796,Gloves,Accessories,M,Charcoal,Spring,3,Weekly
PR3797,Shorts,Clothing,M,Lavender,Fall,47,Quarterly
PR3798,Sunglasses,Accessories,M,Gray,Summer,20,Quarterly
PR3799,Jewelry,Accessories,S,Brown,Winter,23,Annually
PR3800,Jacket,Outerwear,L,Violet,Winter,13,Monthly
PR3801,Sweater,Clothing,M,Turquoise,Fall,12,Bi-Weekly
PR3802,Blouse,Clothing,M,Peach,Spring,36,Fortnightly
PR3803,Scarf,Accessories,S,Turquoise,Spring,1,Monthly
PR3804,Handbag,Accessories,M,Violet,Spring,14,Weekly
PR3805,Hat,Accessories,M,Olive,Fall,45,Annually
PR3806,Scarf,Accessories,M,Green,Fall,31,Quarterly
PR3807,Boots,Footwear,M,Teal,Spring,41,Weekly
PR3808,Blouse,Clothing,L,Peach,Spring,36,Annually
PR3809,Socks,Clothing,M,Pink,Winter,6,Bi-Weekly
PR3810,Shoes,Footwear,S,Maroon,Winter,28,Annually
PR3811,Skirt,Clothing,L,Peach,Fall,29,Monthly
PR3812,Belt,Accessories,M,Maroon,Winter,14,Monthly
PR3813,Skirt,Clothing,M,Pink,Spring,7,Every 3 Months
PR3814,Pants,Clothing,M,Orange,Summer,31,Bi-Weekly
PR3815,Dress,Clothing,M,Orange,Winter,26,Every 3 Months
PR3816,Hat,Accessories,M,Brown,Fall,12,Fortnightly
PR3817,Coat,Outerwear,S,Silver,Summer,45,Fortnightly
PR3818,Scarf,Accessories,M,Magenta,Fall,40,Annually
PR3819,Sneakers,Footwear,XL,Indigo,Winter,42,Monthly
PR3820,Pants,Clothing,S,Gold,Spring,45,Quarterly
PR3821,Belt,Accessories,M,Purple,Winter,34,Quarterly
PR3822,Sneakers,Footwear,M,Gold,Summer,34,Every 3 Months
PR3823,Hat,Accessories,S,Gold,Spring,17,Every 3 Months
PR3824,Shirt,Clothing,M,Gold,Summer,27,Weekly
PR3825,Shorts,Clothing,M,Olive,Summer,31,Quarterly
PR3826,Shorts,Clothing,L,Green,Fall,47,Fortnightly
PR3827,Jacket,Outerwear,M,Gray,Summer,25,Annually
PR3828,Jewelry,Accessories,M,Red,Summer,47,Fortnightly
PR3829,Blouse,Clothing,M,Charcoal,Spring,8,Weekly
PR3830,Pants,Clothing,M,Indigo,Spring,32,Fortnightly
PR3831,Hat,Accessories,M,Indigo,Summer,33,Every 3 Months
PR3832,Backpack,Accessories,L,Silver,Spring,16,Every 3 Months
PR3833,Boots,Footwear,XL,Purple,Winter,27,Weekly
PR3834,Jacket,Outerwear,L,Gray,Summer,17,Every 3 Months
PR3835,Hoodie,Clothing,M,Magenta,Winter,17,Quarterly
PR3836,Sandals,Footwear,L,Silver,Winter,28,Bi-Weekly
PR3837,Skirt,Clothing,M,Violet,Spring,38,Fortnightly
PR3838,Hoodie,Clothing,M,Green,Spring,33,Fortnightly
PR3839,Dress,Clothing,L,Green,Summer,24,Every 3 Months
PR3840,Sandals,Footwear,M,Peach,Spring,14,Quarterly
PR3841,Jeans,Clothing,M,Turquoise,Spring,5,Fortnightly
PR3842,Jeans,Clothing,L,Pink,Fall,8,Monthly
PR3843,Jacket,Outerwear,L,Lavender,Winter,42,Monthly
PR3844,Hat,Accessories,L,Silver,Winter,48,Every 3 Months
PR3845,Shorts,Clothing,S,Cyan,Fall,40,Quarterly
PR3846,Sweater,Clothing,M,Green,Winter,46,Annually
PR3847,Blouse,Clothing,L,Orange,Summer,40,Every 3 Months
PR3848,Sweater,Clothing,S,Blue,Fall,31,Fortnightly
PR3849,Jewelry,Accessories,M,Magenta,Winter,39,Every 3 Months
PR3850,Hoodie,Clothing,S,Cyan,Winter,36,Fortnightly
PR3851,Jewelry,Accessories,L,Indigo,Summer,25,Every 3 Months
PR3852,Scarf,Accessories,M,Pink,Summer,24,Annually
PR3853,Hat,Accessories,M,Peach,Fall,19,Weekly
PR3854,Sunglasses,Accessories,M,Lavender,Fall,49,Bi-Weekly
PR3855,T-shirt,Clothing,M,Black,Spring,4,Annually
PR3856,Shirt,Clothing,XL,Lavender,Summer,36,Quarterly
PR3857,Sandals,Footwear,S,Brown,Summer,8,Quarterly
PR3858,Hat,Accessories,S,Yellow,Summer,29,Every 3 Months
PR3859,T-shirt,Clothing,M,Olive,Winter,26,Quarterly
PR3860,Shorts,Clothing,S,Blue,Fall,47,Bi-Weekly
PR3861,Sunglasses,Accessories,M,Turquoise,Summer,44,Annually
PR3862,Jacket,Outerwear,M,Yellow,Spring,49,Monthly
PR3863,Shirt,Clothing,L,Turquoise,Winter,9,Monthly
PR3864,Scarf,Accessories,M,Orange,Summer,28,Fortnightly
PR3865,T-shirt,Clothing,S,Blue,Winter,1,Fortnightly
PR3866,Shorts,Clothing,M,Olive,Spring,28,Every 3 Months
PR3867,Hat,Accessories,M,Beige,Winter,33,Fortnightly
