Trans_ID,Purchase Amount (USD),Location,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Product_ID,Customer ID
TR3248,91,Arkansas,Venmo,Express,No,No,PayPal,PR3248,Cu3248
TR3249,79,Pennsylvania,Venmo,Free Shipping,No,No,Bank Transfer,PR3249,Cu3249
TR3250,83,Virginia,Credit Card,Express,No,No,Credit Card,PR3250,Cu3250
TR3251,90,Minnesota,Cash,2-Day Shipping,No,No,Venmo,PR3251,Cu3251
TR3252,20,Nevada,Debit Card,Standard,No,No,Venmo,PR3252,Cu3252
TR3253,21,Montana,Bank Transfer,Store Pickup,No,No,Credit Card,PR3253,Cu3253
TR3254,60,Nebraska,Debit Card,2-Day Shipping,No,No,Venmo,PR3254,Cu3254
TR3255,31,Indiana,Venmo,Store Pickup,No,No,Bank Transfer,PR3255,Cu3255
TR3256,40,New Jersey,Cash,Next Day Air,No,No,Bank Transfer,PR3256,Cu3256
TR3257,26,Wisconsin,Cash,Free Shipping,No,No,Venmo,PR3257,Cu3257
TR3258,98,Minnesota,PayPal,Express,No,No,Venmo,PR3258,Cu3258
TR3259,51,New Jersey,Debit Card,Express,No,No,Credit Card,PR3259,Cu3259
TR3260,95,Oklahoma,PayPal,2-Day Shipping,No,No,Debit Card,PR3260,Cu3260
TR3261,36,Wisconsin,Bank Transfer,2-Day Shipping,No,No,Credit Card,PR3261,Cu3261
TR3262,52,Rhode Island,Bank Transfer,Store Pickup,No,No,Debit Card,PR3262,Cu3262
TR3263,35,Indiana,Cash,Standard,No,No,Cash,PR3263,Cu3263
TR3264,68,Vermont,PayPal,Express,No,No,Debit Card,PR3264,Cu3264
TR3265,50,Maine,PayPal,Express,No,No,Cash,PR3265,Cu3265
TR3266,100,Alabama,Credit Card,Express,No,No,Credit Card,PR3266,Cu3266
TR3267,74,Alabama,Bank Transfer,Next Day Air,No,No,Bank Transfer,PR3267,Cu3267
TR3268,45,Idaho,Debit Card,Store Pickup,No,No,Credit Card,PR3268,Cu3268
TR3269,97,Arkansas,Cash,Free Shipping,No,No,Bank Transfer,PR3269,Cu3269
TR3270,60,Ohio,Venmo,Express,No,No,Cash,PR3270,Cu3270
TR3271,25,Illinois,Cash,Express,No,No,PayPal,PR3271,Cu3271
TR3272,55,Nevada,Debit Card,Standard,No,No,Credit Card,PR3272,Cu3272
TR3273,99,Texas,Bank Transfer,Next Day Air,No,No,PayPal,PR3273,Cu3273
TR3274,45,Nevada,Credit Card,Free Shipping,No,No,PayPal,PR3274,Cu3274
TR3275,20,Oklahoma,Credit Card,Store Pickup,No,No,Cash,PR3275,Cu3275
TR3276,88,Alabama,Venmo,2-Day Shipping,No,No,Debit Card,PR3276,Cu3276
TR3277,99,South Dakota,Credit Card,Store Pickup,No,No,PayPal,PR3277,Cu3277
TR3278,86,Texas,Cash,Store Pickup,No,No,Credit Card,PR3278,Cu3278
TR3279,70,Montana,Debit Card,2-Day Shipping,No,No,Bank Transfer,PR3279,Cu3279
TR3280,50,Wyoming,Credit Card,Express,No,No,Debit Card,PR3280,Cu3280
TR3281,57,New York,Credit Card,Next Day Air,No,No,PayPal,PR3281,Cu3281
TR3282,69,Oregon,Debit Card,Free Shipping,No,No,Bank Transfer,PR3282,Cu3282
TR3283,94,California,Bank Transfer,Next Day Air,No,No,Credit Card,PR3283,Cu3283
TR3284,24,North Carolina,Credit Card,Express,No,No,Debit Card,PR3284,Cu3284
TR3285,79,Kentucky,Debit Card,2-Day Shipping,No,No,Venmo,PR3285,Cu3285
TR3286,31,Hawaii,PayPal,Free Shipping,No,No,Cash,PR3286,Cu3286
TR3287,67,Illinois,Venmo,Express,No,No,Venmo,PR3287,Cu3287
TR3288,63,West Virginia,PayPal,2-Day Shipping,No,No,Credit Card,PR3288,Cu3288
TR3289,61,South Carolina,Debit Card,Next Day Air,No,No,Credit Card,PR3289,Cu3289
TR3290,50,Montana,Venmo,2-Day Shipping,No,No,Venmo,PR3290,Cu3290
TR3291,82,North Dakota,Bank Transfer,Free Shipping,No,No,PayPal,PR3291,Cu3291
TR3292,51,New Mexico,Bank Transfer,2-Day Shipping,No,No,Cash,PR3292,Cu3292
TR3293,23,Missouri,Debit Card,Standard,No,No,Bank Transfer,PR3293,Cu3293
TR3294,91,West Virginia,Bank Transfer,2-Day Shipping,No,No,Credit Card,PR3294,Cu3294
TR3295,60,South Carolina,PayPal,Store Pickup,No,No,Bank Transfer,PR3295,Cu3295
TR3296,34,West Virginia,PayPal,Next Day Air,No,No,Cash,PR3296,Cu3296
TR3297,23,Alaska,PayPal,Next Day Air,No,No,Venmo,PR3297,Cu3297
TR3298,82,West Virginia,Credit Card,Free Shipping,No,No,PayPal,PR3298,Cu3298
TR3299,73,New Mexico,PayPal,Express,No,No,Bank Transfer,PR3299,Cu3299
TR3300,32,South Dakota,Bank Transfer,2-Day Shipping,No,No,Venmo,PR3300,Cu3300
TR3301,80,Oklahoma,Debit Card,Express,No,No,Bank Transfer,PR3301,Cu3301
TR3302,58,Oklahoma,PayPal,Free Shipping,No,No,Credit Card,PR3302,Cu3302
TR3303,82,Alabama,Venmo,Standard,No,No,Venmo,PR3303,Cu3303
TR3304,60,Mississippi,PayPal,Next Day Air,No,No,Credit Card,PR3304,Cu3304
TR3305,79,Mississippi,Debit Card,Next Day Air,No,No,Bank Transfer,PR3305,Cu3305
TR3306,41,Nebraska,Bank Transfer,Standard,No,No,PayPal,PR3306,Cu3306
TR3307,39,Colorado,Cash,Store Pickup,No,No,Venmo,PR3307,Cu3307
TR3308,36,Pennsylvania,Credit Card,Store Pickup,No,No,Cash,PR3308,Cu3308
TR3309,70,Utah,Venmo,Express,No,No,Cash,PR3309,Cu3309
TR3310,47,Massachusetts,Credit Card,Store Pickup,No,No,PayPal,PR3310,Cu3310
TR3311,27,Iowa,Debit Card,Free Shipping,No,No,PayPal,PR3311,Cu3311
TR3312,52,Florida,PayPal,Express,No,No,Bank Transfer,PR3312,Cu3312
TR3313,75,Louisiana,Venmo,Next Day Air,No,No,Cash,PR3313,Cu3313
TR3314,30,Kansas,Cash,Express,No,No,Credit Card,PR3314,Cu3314
TR3315,94,Kansas,PayPal,Standard,No,No,Credit Card,PR3315,Cu3315
TR3316,68,Kentucky,Credit Card,Standard,No,No,PayPal,PR3316,Cu3316
TR3317,45,New Mexico,Cash,Free Shipping,No,No,Debit Card,PR3317,Cu3317
TR3318,67,North Carolina,Debit Card,Standard,No,No,Cash,PR3318,Cu3318
TR3319,46,North Dakota,Venmo,Free Shipping,No,No,PayPal,PR3319,Cu3319
TR3320,31,North Dakota,Cash,Next Day Air,No,No,Credit Card,PR3320,Cu3320
TR3321,44,Illinois,Cash,2-Day Shipping,No,No,Cash,PR3321,Cu3321
TR3322,100,Maine,Bank Transfer,Next Day Air,No,No,Venmo,PR3322,Cu3322
TR3323,92,Indiana,Credit Card,Next Day Air,No,No,PayPal,PR3323,Cu3323
TR3324,78,North Dakota,Venmo,Free Shipping,No,No,Credit Card,PR3324,Cu3324
TR3325,32,Missouri,Venmo,Standard,No,No,Venmo,PR3325,Cu3325
TR3326,97,Alaska,Debit Card,2-Day Shipping,No,No,Venmo,PR3326,Cu3326
TR3327,95,North Dakota,Cash,Standard,No,No,Debit Card,PR3327,Cu3327
TR3328,64,Connecticut,Bank Transfer,Express,No,No,Debit Card,PR3328,Cu3328
TR3329,35,Wisconsin,Venmo,Free Shipping,No,No,Cash,PR3329,Cu3329
TR3330,54,New Jersey,Debit Card,Express,No,No,Debit Card,PR3330,Cu3330
TR3331,96,Missouri,PayPal,2-Day Shipping,No,No,Bank Transfer,PR3331,Cu3331
TR3332,58,California,Debit Card,Free Shipping,No,No,PayPal,PR3332,Cu3332
TR3333,23,Washington,PayPal,2-Day Shipping,No,No,PayPal,PR3333,Cu3333
TR3334,35,Minnesota,Debit Card,Express,No,No,PayPal,PR3334,Cu3334
TR3335,23,California,Bank Transfer,Free Shipping,No,No,Credit Card,PR3335,Cu3335
TR3336,94,Texas,Credit Card,Express,No,No,Bank Transfer,PR3336,Cu3336
TR3337,45,Montana,Venmo,Free Shipping,No,No,Debit Card,PR3337,Cu3337
TR3338,23,Arizona,Bank Transfer,2-Day Shipping,No,No,Bank Transfer,PR3338,Cu3338
TR3339,94,Minnesota,Venmo,2-Day Shipping,No,No,Credit Card,PR3339,Cu3339
TR3340,99,Nebraska,Debit Card,Store Pickup,No,No,Cash,PR3340,Cu3340
TR3341,36,Virginia,Credit Card,Free Shipping,No,No,Credit Card,PR3341,Cu3341
TR3342,50,Connecticut,Venmo,Standard,No,No,Credit Card,PR3342,Cu3342
TR3343,81,New Jersey,Credit Card,Free Shipping,No,No,Credit Card,PR3343,Cu3343
TR3344,31,Kentucky,Bank Transfer,2-Day Shipping,No,No,Cash,PR3344,Cu3344
TR3345,48,Washington,Debit Card,Free Shipping,No,No,Cash,PR3345,Cu3345
TR3346,91,Florida,Cash,2-Day Shipping,No,No,Venmo,PR3346,Cu3346
TR3347,99,Oklahoma,PayPal,Express,No,No,Venmo,PR3347,Cu3347
TR3348,70,Iowa,Credit Card,Standard,No,No,PayPal,PR3348,Cu3348
TR3349,74,New Hampshire,PayPal,Standard,No,No,Cash,PR3349,Cu3349
TR3350,79,Georgia,Cash,Store Pickup,No,No,PayPal,PR3350,Cu3350
TR3351,33,Mississippi,PayPal,2-Day Shipping,No,No,Cash,PR3351,Cu3351
TR3352,49,New Hampshire,Cash,2-Day Shipping,No,No,Bank Transfer,PR3352,Cu3352
TR3353,96,Washington,Credit Card,Next Day Air,No,No,Bank Transfer,PR3353,Cu3353
TR3354,66,Ohio,Debit Card,Free Shipping,No,No,Credit Card,PR3354,Cu3354
TR3355,45,Maryland,Cash,Next Day Air,No,No,PayPal,PR3355,Cu3355
TR3356,28,Delaware,Debit Card,Store Pickup,No,No,Bank Transfer,PR3356,Cu3356
TR3357,48,Tennessee,Credit Card,Store Pickup,No,No,PayPal,PR3357,Cu3357
TR3358,67,Arkansas,Venmo,Free Shipping,No,No,Credit Card,PR3358,Cu3358
TR3359,59,Tennessee,Debit Card,2-Day Shipping,No,No,Cash,PR3359,Cu3359
TR3360,74,New Hampshire,Credit Card,Next Day Air,No,No,Debit Card,PR3360,Cu3360
TR3361,81,Minnesota,Venmo,2-Day Shipping,No,No,Cash,PR3361,Cu3361
TR3362,26,Florida,Credit Card,Free Shipping,No,No,Credit Card,PR3362,Cu3362
TR3363,61,Tennessee,Credit Card,Next Day Air,No,No,Venmo,PR3363,Cu3363
TR3364,23,California,PayPal,Next Day Air,No,No,Bank Transfer,PR3364,Cu3364
TR3365,33,Oregon,Cash,Standard,No,No,Credit Card,PR3365,Cu3365
TR3366,58,Tennessee,Bank Transfer,Express,No,No,Credit Card,PR3366,Cu3366
TR3367,65,North Carolina,Venmo,2-Day Shipping,No,No,Debit Card,PR3367,Cu3367
TR3368,48,Tennessee,Credit Card,Store Pickup,No,No,Venmo,PR3368,Cu3368
TR3369,25,Nebraska,Cash,Express,No,No,Bank Transfer,PR3369,Cu3369
TR3370,51,Maine,Debit Card,2-Day Shipping,No,No,Cash,PR3370,Cu3370
TR3371,31,Illinois,Venmo,Store Pickup,No,No,Cash,PR3371,Cu3371
TR3372,99,Colorado,PayPal,Next Day Air,No,No,PayPal,PR3372,Cu3372
TR3373,25,Pennsylvania,Credit Card,Free Shipping,No,No,Credit Card,PR3373,Cu3373
TR3374,52,Minnesota,Debit Card,Store Pickup,No,No,Debit Card,PR3374,Cu3374
TR3375,47,Nevada,Debit Card,2-Day Shipping,No,No,Debit Card,PR3375,Cu3375
TR3376,98,Connecticut,Debit Card,Express,No,No,Credit Card,PR3376,Cu3376
TR3377,46,Ohio,Credit Card,Store Pickup,No,No,Cash,PR3377,Cu3377
TR3378,32,Kentucky,Bank Transfer,Next Day Air,No,No,PayPal,PR3378,Cu3378
TR3379,75,Minnesota,PayPal,Next Day Air,No,No,Cash,PR3379,Cu3379
TR3380,51,Tennessee,Debit Card,Store Pickup,No,No,Cash,PR3380,Cu3380
TR3381,52,North Dakota,PayPal,Standard,No,No,PayPal,PR3381,Cu3381
TR3382,66,Minnesota,Bank Transfer,Standard,No,No,Credit Card,PR3382,Cu3382
TR3383,35,Nebraska,Bank Transfer,Express,No,No,Bank Transfer,PR3383,Cu3383
TR3384,43,Delaware,Credit Card,Next Day Air,No,No,Venmo,PR3384,Cu3384
TR3385,24,Minnesota,Credit Card,Free Shipping,No,No,Venmo,PR3385,Cu3385
TR3386,83,Rhode Island,PayPal,Standard,No,No,Credit Card,PR3386,Cu3386
TR3387,62,Michigan,Debit Card,2-Day Shipping,No,No,Cash,PR3387,Cu3387
TR3388,78,New Jersey,Venmo,2-Day Shipping,No,No,Credit Card,PR3388,Cu3388
TR3389,61,South Dakota,Venmo,Store Pickup,No,No,Credit Card,PR3389,Cu3389
TR3390,57,North Carolina,Credit Card,Free Shipping,No,No,Venmo,PR3390,Cu3390
TR3391,70,Oregon,Credit Card,Next Day Air,No,No,PayPal,PR3391,Cu3391
TR3392,57,Montana,Cash,2-Day Shipping,No,No,Debit Card,PR3392,Cu3392
TR3393,74,New Jersey,Credit Card,Free Shipping,No,No,Venmo,PR3393,Cu3393
TR3394,90,Arizona,PayPal,Next Day Air,No,No,Debit Card,PR3394,Cu3394
TR3395,98,Vermont,Cash,Store Pickup,No,No,PayPal,PR3395,Cu3395
TR3396,43,Colorado,Debit Card,Free Shipping,No,No,Debit Card,PR3396,Cu3396
TR3397,37,Tennessee,PayPal,Next Day Air,No,No,PayPal,PR3397,Cu3397
TR3398,38,New Jersey,Bank Transfer,Standard,No,No,Bank Transfer,PR3398,Cu3398
TR3399,60,Montana,Cash,Standard,No,No,Cash,PR3399,Cu3399
TR3400,55,Montana,Debit Card,Standard,No,No,Debit Card,PR3400,Cu3400
TR3401,51,Nevada,Debit Card,Free Shipping,No,No,Venmo,PR3401,Cu3401
TR3402,71,Nevada,Venmo,Standard,No,No,Credit Card,PR3402,Cu3402
TR3403,61,Louisiana,Venmo,2-Day Shipping,No,No,PayPal,PR3403,Cu3403
TR3404,65,Illinois,Credit Card,Standard,No,No,Cash,PR3404,Cu3404
TR3405,34,South Carolina,Cash,2-Day Shipping,No,No,Credit Card,PR3405,Cu3405
TR3406,87,Washington,Venmo,Store Pickup,No,No,Bank Transfer,PR3406,Cu3406
TR3407,79,Nebraska,Venmo,Store Pickup,No,No,Venmo,PR3407,Cu3407
TR3408,46,Alabama,Bank Transfer,Store Pickup,No,No,Cash,PR3408,Cu3408
TR3409,72,Montana,PayPal,Standard,No,No,Bank Transfer,PR3409,Cu3409
TR3410,93,Minnesota,PayPal,Next Day Air,No,No,Credit Card,PR3410,Cu3410
TR3411,76,Ohio,PayPal,Free Shipping,No,No,Bank Transfer,PR3411,Cu3411
TR3412,56,New York,Venmo,2-Day Shipping,No,No,Cash,PR3412,Cu3412
TR3413,83,Indiana,Credit Card,Store Pickup,No,No,Venmo,PR3413,Cu3413
TR3414,90,Delaware,Cash,Express,No,No,PayPal,PR3414,Cu3414
TR3415,94,Connecticut,Venmo,Next Day Air,No,No,Bank Transfer,PR3415,Cu3415
TR3416,68,New York,Credit Card,2-Day Shipping,No,No,Bank Transfer,PR3416,Cu3416
TR3417,53,Alabama,PayPal,Store Pickup,No,No,Bank Transfer,PR3417,Cu3417
TR3418,35,Massachusetts,PayPal,2-Day Shipping,No,No,Debit Card,PR3418,Cu3418
TR3419,30,South Carolina,Cash,Free Shipping,No,No,Debit Card,PR3419,Cu3419
TR3420,26,West Virginia,Venmo,Store Pickup,No,No,Venmo,PR3420,Cu3420
TR3421,60,Kentucky,Debit Card,Express,No,No,PayPal,PR3421,Cu3421
TR3422,30,New Jersey,PayPal,Free Shipping,No,No,PayPal,PR3422,Cu3422
TR3423,91,New York,Credit Card,Next Day Air,No,No,Venmo,PR3423,Cu3423
TR3424,71,Massachusetts,Venmo,Next Day Air,No,No,PayPal,PR3424,Cu3424
TR3425,64,Florida,Venmo,2-Day Shipping,No,No,Credit Card,PR3425,Cu3425
TR3426,54,Michigan,Bank Transfer,Next Day Air,No,No,Debit Card,PR3426,Cu3426
TR3427,35,Oregon,PayPal,2-Day Shipping,No,No,Credit Card,PR3427,Cu3427
TR3428,38,Michigan,Bank Transfer,Store Pickup,No,No,Cash,PR3428,Cu3428
TR3429,69,Washington,Debit Card,Next Day Air,No,No,Venmo,PR3429,Cu3429
TR3430,96,Alaska,Debit Card,Express,No,No,Debit Card,PR3430,Cu3430
TR3431,73,Montana,Credit Card,Next Day Air,No,No,Bank Transfer,PR3431,Cu3431
TR3432,49,New Mexico,Cash,Express,No,No,Venmo,PR3432,Cu3432
TR3433,44,Connecticut,Credit Card,2-Day Shipping,No,No,PayPal,PR3433,Cu3433
TR3434,93,Alaska,Cash,Free Shipping,No,No,PayPal,PR3434,Cu3434
TR3435,72,Ohio,PayPal,2-Day Shipping,No,No,Venmo,PR3435,Cu3435
TR3436,91,Montana,Debit Card,2-Day Shipping,No,No,Debit Card,PR3436,Cu3436
TR3437,83,Nebraska,Venmo,2-Day Shipping,No,No,Bank Transfer,PR3437,Cu3437
TR3438,62,Oklahoma,Venmo,2-Day Shipping,No,No,PayPal,PR3438,Cu3438
TR3439,71,Kentucky,Debit Card,Store Pickup,No,No,Credit Card,PR3439,Cu3439
TR3440,93,Idaho,Cash,Express,No,No,Venmo,PR3440,Cu3440
TR3441,63,Maryland,Credit Card,2-Day Shipping,No,No,PayPal,PR3441,Cu3441
TR3442,96,Tennessee,Debit Card,Standard,No,No,Credit Card,PR3442,Cu3442
TR3443,78,Michigan,Venmo,Next Day Air,No,No,PayPal,PR3443,Cu3443
TR3444,24,Tennessee,PayPal,Free Shipping,No,No,Cash,PR3444,Cu3444
TR3445,63,Rhode Island,Cash,2-Day Shipping,No,No,Bank Transfer,PR3445,Cu3445
TR3446,58,Florida,Venmo,Standard,No,No,Debit Card,PR3446,Cu3446
TR3447,55,Louisiana,Debit Card,2-Day Shipping,No,No,Cash,PR3447,Cu3447
TR3448,58,Arkansas,Debit Card,Express,No,No,Bank Transfer,PR3448,Cu3448
TR3449,28,Kentucky,PayPal,Express,No,No,Bank Transfer,PR3449,Cu3449
TR3450,37,Kansas,PayPal,Standard,No,No,Cash,PR3450,Cu3450
TR3451,78,Vermont,PayPal,Store Pickup,No,No,PayPal,PR3451,Cu3451
TR3452,73,Nevada,Bank Transfer,Free Shipping,No,No,Credit Card,PR3452,Cu3452
TR3453,20,Oklahoma,Credit Card,Next Day Air,No,No,Venmo,PR3453,Cu3453
TR3454,60,Alabama,Venmo,Standard,No,No,Venmo,PR3454,Cu3454
TR3455,71,Louisiana,Cash,Store Pickup,No,No,PayPal,PR3455,Cu3455
TR3456,89,Ohio,Bank Transfer,Standard,No,No,Venmo,PR3456,Cu3456
TR3457,53,Texas,Bank Transfer,Express,No,No,Venmo,PR3457,Cu3457
TR3458,87,Maryland,Bank Transfer,Express,No,No,Cash,PR3458,Cu3458
TR3459,37,West Virginia,PayPal,Standard,No,No,Venmo,PR3459,Cu3459
TR3460,37,Ohio,Venmo,Express,No,No,PayPal,PR3460,Cu3460
TR3461,78,Indiana,Credit Card,Express,No,No,Bank Transfer,PR3461,Cu3461
TR3462,23,Wyoming,Venmo,Standard,No,No,Cash,PR3462,Cu3462
TR3463,73,Michigan,Bank Transfer,Standard,No,No,Credit Card,PR3463,Cu3463
TR3464,27,Maine,Debit Card,2-Day Shipping,No,No,PayPal,PR3464,Cu3464
TR3465,59,Utah,Debit Card,Next Day Air,No,No,PayPal,PR3465,Cu3465
TR3466,53,Iowa,Bank Transfer,Standard,No,No,Debit Card,PR3466,Cu3466
TR3467,42,Maryland,Debit Card,Standard,No,No,Bank Transfer,PR3467,Cu3467
TR3468,45,Texas,Bank Transfer,Next Day Air,No,No,Credit Card,PR3468,Cu3468
TR3469,89,Ohio,Credit Card,Standard,No,No,Debit Card,PR3469,Cu3469
TR3470,85,North Dakota,Bank Transfer,Store Pickup,No,No,Cash,PR3470,Cu3470
TR3471,69,West Virginia,Cash,Free Shipping,No,No,Cash,PR3471,Cu3471
TR3472,66,North Carolina,Cash,Store Pickup,No,No,Cash,PR3472,Cu3472
TR3473,42,Georgia,Bank Transfer,Free Shipping,No,No,Debit Card,PR3473,Cu3473
TR3474,40,Kansas,Credit Card,Express,No,No,Cash,PR3474,Cu3474
TR3475,82,Maine,PayPal,Store Pickup,No,No,Venmo,PR3475,Cu3475
TR3476,88,South Carolina,Debit Card,Express,No,No,Cash,PR3476,Cu3476
TR3477,99,South Carolina,Credit Card,Free Shipping,No,No,Cash,PR3477,Cu3477
TR3478,85,Kentucky,PayPal,Store Pickup,No,No,Debit Card,PR3478,Cu3478
TR3479,57,Arizona,PayPal,Store Pickup,No,No,PayPal,PR3479,Cu3479
TR3480,56,New York,PayPal,Standard,No,No,Cash,PR3480,Cu3480
TR3481,79,New Hampshire,Cash,Free Shipping,No,No,PayPal,PR3481,Cu3481
TR3482,67,Ohio,Credit Card,Store Pickup,No,No,Debit Card,PR3482,Cu3482
TR3483,61,Hawaii,Venmo,Next Day Air,No,No,Debit Card,PR3483,Cu3483
TR3484,37,Texas,Venmo,Express,No,No,Credit Card,PR3484,Cu3484
TR3485,75,Illinois,Debit Card,Free Shipping,No,No,Credit Card,PR3485,Cu3485
TR3486,21,Massachusetts,Debit Card,Standard,No,No,Debit Card,PR3486,Cu3486
TR3487,89,North Carolina,Debit Card,Standard,No,No,PayPal,PR3487,Cu3487
TR3488,24,West Virginia,Debit Card,Store Pickup,No,No,Bank Transfer,PR3488,Cu3488
TR3489,27,Delaware,Cash,Store Pickup,No,No,Cash,PR3489,Cu3489
TR3490,26,Idaho,Bank Transfer,2-Day Shipping,No,No,PayPal,PR3490,Cu3490
TR3491,82,Oregon,Venmo,Store Pickup,No,No,Credit Card,PR3491,Cu3491
TR3492,28,Maine,Bank Transfer,Express,No,No,Cash,PR3492,Cu3492
TR3493,65,South Dakota,PayPal,Standard,No,No,Bank Transfer,PR3493,Cu3493
TR3494,82,New Mexico,Cash,Store Pickup,No,No,Credit Card,PR3494,Cu3494
TR3495,38,Washington,Credit Card,Free Shipping,No,No,PayPal,PR3495,Cu3495
TR3496,33,Georgia,Debit Card,Free Shipping,No,No,Cash,PR3496,Cu3496
TR3497,38,Idaho,Cash,Free Shipping,No,No,PayPal,PR3497,Cu3497
TR3498,48,Colorado,PayPal,Store Pickup,No,No,Venmo,PR3498,Cu3498
TR3499,35,Kentucky,PayPal,Standard,No,No,Bank Transfer,PR3499,Cu3499
TR3500,29,New Jersey,Bank Transfer,Next Day Air,No,No,PayPal,PR3500,Cu3500
TR3501,48,Oregon,Credit Card,Next Day Air,No,No,Debit Card,PR3501,Cu3501
TR3502,87,Nebraska,Bank Transfer,Standard,No,No,Bank Transfer,PR3502,Cu3502
TR3503,62,Massachusetts,Bank Transfer,Next Day Air,No,No,Bank Transfer,PR3503,Cu3503
TR3504,96,Nebraska,Cash,Free Shipping,No,No,Cash,PR3504,Cu3504
TR3505,41,Hawaii,Bank Transfer,Next Day Air,No,No,Venmo,PR3505,Cu3505
TR3506,42,Indiana,Cash,2-Day Shipping,No,No,Bank Transfer,PR3506,Cu3506
TR3507,57,Illinois,Venmo,2-Day Shipping,No,No,Cash,PR3507,Cu3507
TR3508,65,Colorado,Bank Transfer,Store Pickup,No,No,Credit Card,PR3508,Cu3508
TR3509,54,Pennsylvania,Venmo,Standard,No,No,Bank Transfer,PR3509,Cu3509
TR3510,22,Ohio,Cash,Next Day Air,No,No,Venmo,PR3510,Cu3510
TR3511,96,Pennsylvania,Credit Card,2-Day Shipping,No,No,Venmo,PR3511,Cu3511
TR3512,81,Mississippi,Venmo,2-Day Shipping,No,No,Credit Card,PR3512,Cu3512
TR3513,46,Kentucky,Bank Transfer,Free Shipping,No,No,Debit Card,PR3513,Cu3513
TR3514,74,Alaska,Bank Transfer,Store Pickup,No,No,Credit Card,PR3514,Cu3514
TR3515,50,Georgia,Venmo,Express,No,No,Cash,PR3515,Cu3515
TR3516,80,South Dakota,PayPal,Next Day Air,No,No,Debit Card,PR3516,Cu3516
TR3517,56,South Carolina,Venmo,Free Shipping,No,No,PayPal,PR3517,Cu3517
TR3518,69,Tennessee,Debit Card,Next Day Air,No,No,Debit Card,PR3518,Cu3518
TR3519,97,Colorado,Bank Transfer,Standard,No,No,PayPal,PR3519,Cu3519
TR3520,66,Wisconsin,Credit Card,Next Day Air,No,No,Bank Transfer,PR3520,Cu3520
TR3521,70,Georgia,PayPal,Express,No,No,Bank Transfer,PR3521,Cu3521
TR3522,50,Maryland,Credit Card,Store Pickup,No,No,Venmo,PR3522,Cu3522
TR3523,85,New Jersey,Bank Transfer,Store Pickup,No,No,Cash,PR3523,Cu3523
TR3524,59,Nevada,PayPal,Standard,No,No,Cash,PR3524,Cu3524
TR3525,74,Michigan,Credit Card,Free Shipping,No,No,Credit Card,PR3525,Cu3525
TR3526,38,Wyoming,PayPal,Standard,No,No,Bank Transfer,PR3526,Cu3526
TR3527,99,Massachusetts,PayPal,Express,No,No,PayPal,PR3527,Cu3527
TR3528,97,Washington,Cash,Free Shipping,No,No,Cash,PR3528,Cu3528
TR3529,67,Maine,Cash,Free Shipping,No,No,PayPal,PR3529,Cu3529
TR3530,20,Montana,Credit Card,Next Day Air,No,No,Bank Transfer,PR3530,Cu3530
TR3531,45,Oklahoma,Bank Transfer,Express,No,No,PayPal,PR3531,Cu3531
TR3532,52,North Dakota,Credit Card,2-Day Shipping,No,No,Cash,PR3532,Cu3532
TR3533,68,Connecticut,Credit Card,Standard,No,No,Credit Card,PR3533,Cu3533
TR3534,98,Texas,Venmo,Standard,No,No,Venmo,PR3534,Cu3534
TR3535,83,Delaware,Venmo,Express,No,No,Cash,PR3535,Cu3535
TR3536,51,Mississippi,Bank Transfer,Express,No,No,Debit Card,PR3536,Cu3536
TR3537,21,Minnesota,Venmo,Express,No,No,Venmo,PR3537,Cu3537
TR3538,92,Georgia,Venmo,Standard,No,No,Credit Card,PR3538,Cu3538
TR3539,63,Iowa,Venmo,Store Pickup,No,No,Venmo,PR3539,Cu3539
TR3540,56,New York,Venmo,Express,No,No,Credit Card,PR3540,Cu3540
TR3541,95,Nevada,Bank Transfer,Free Shipping,No,No,Bank Transfer,PR3541,Cu3541
TR3542,66,Virginia,Cash,Next Day Air,No,No,PayPal,PR3542,Cu3542
TR3543,28,Idaho,Bank Transfer,Express,No,No,Venmo,PR3543,Cu3543
TR3544,83,Colorado,Credit Card,Standard,No,No,PayPal,PR3544,Cu3544
TR3545,55,Wisconsin,PayPal,2-Day Shipping,No,No,Cash,PR3545,Cu3545
TR3546,28,Connecticut,Venmo,2-Day Shipping,No,No,Debit Card,PR3546,Cu3546
TR3547,79,Kansas,Bank Transfer,Free Shipping,No,No,Bank Transfer,PR3547,Cu3547
TR3548,31,Pennsylvania,Debit Card,Standard,No,No,Credit Card,PR3548,Cu3548
TR3549,37,Utah,Venmo,Standard,No,No,Debit Card,PR3549,Cu3549
TR3550,34,Oregon,Credit Card,2-Day Shipping,No,No,Bank Transfer,PR3550,Cu3550
TR3551,74,West Virginia,Venmo,Standard,No,No,Cash,PR3551,Cu3551
TR3552,31,Montana,Credit Card,Store Pickup,No,No,Venmo,PR3552,Cu3552
TR3553,66,Kentucky,Credit Card,Next Day Air,No,No,PayPal,PR3553,Cu3553
TR3554,99,Minnesota,Cash,Free Shipping,No,No,Bank Transfer,PR3554,Cu3554
TR3555,55,Louisiana,Bank Transfer,Free Shipping,No,No,Credit Card,PR3555,Cu3555
TR3556,23,Delaware,PayPal,Next Day Air,No,No,Cash,PR3556,Cu3556
TR3557,88,Arizona,Bank Transfer,Express,No,No,Cash,PR3557,Cu3557
